locus_tag	gene	product	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
BB_G29	NA	NA	728.8653401	1.089450391	0.221333426	4.922213559	8.56E-07	4.95E-06
BB_G30	NA	NA	84.51512051	2.164751814	0.443070196	4.88579876	1.03E-06	5.91E-06
BB_G31	NA	NA	55.06075223	2.026126659	0.463302185	4.373229234	1.22E-05	5.85E-05
BB_G32	NA	NA	105.5574742	1.935509067	0.314628665	6.15172513	7.66E-10	7.57E-09
BB_G33	NA	NA	471.4750911	1.208093278	0.299570381	4.032752756	5.51E-05	0.000234216
BB_G34	NA	NA	93.42950318	0.600036801	0.374869832	1.600653745	0.109453631	0.178883173
BB_H0042	NA	NA	0	NA	NA	NA	NA	NA
BB_H02	NA	NA	0	NA	NA	NA	NA	NA
BB_H04	NA	NA	0	NA	NA	NA	NA	NA
BB_H05	NA	NA	0	NA	NA	NA	NA	NA
BB_H06	NA	NA	0	NA	NA	NA	NA	NA
BB_H09	NA	NA	0	NA	NA	NA	NA	NA
BB_H09a	NA	NA	0	NA	NA	NA	NA	NA
BB_H13	NA	NA	0	NA	NA	NA	NA	NA
BB_H17	NA	NA	0	NA	NA	NA	NA	NA
BB_H25	NA	NA	0	NA	NA	NA	NA	NA
BB_H26	NA	NA	0	NA	NA	NA	NA	NA
BB_H27	NA	NA	0	NA	NA	NA	NA	NA
BB_H28	NA	NA	0	NA	NA	NA	NA	NA
BB_H29	NA	NA	0	NA	NA	NA	NA	NA
BB_H32	NA	NA	0	NA	NA	NA	NA	NA
BB_H33	NA	NA	0	NA	NA	NA	NA	NA
BB_H37	NA	NA	0	NA	NA	NA	NA	NA
BB_H40	NA	NA	0	NA	NA	NA	NA	NA
BB_H41	NA	NA	0	NA	NA	NA	NA	NA
BB_I01	NA	NA	3.578141242	1.193945454	1.314766139	0.90810481	0.36382285	0.470998251
BB_I02	NA	NA	6.141371265	1.563513548	1.282047566	1.219544102	0.222637748	0.317984783
BB_I06	NA	NA	156.843136	1.169107127	0.288655431	4.050182336	5.12E-05	0.000219763
BB_I12	NA	NA	210.5309661	0.419654614	0.20427028	2.054408569	0.039936164	0.076866724
BB_I15	NA	NA	27.91065252	0.655706805	0.51029344	1.284960287	0.198806162	0.293188885
BB_I16	NA	NA	357.7502183	1.023517079	0.224067112	4.5679041	4.93E-06	2.51E-05
BB_I18	NA	NA	13.30430551	0.105581135	0.672407571	0.157019551	0.87522944	0.912739273
BB_I19	NA	NA	111.1241284	-0.766773501	0.268926197	-2.851241378	0.00435489	0.01144465
BB_I20	NA	NA	46.03801996	-0.247752232	0.399951381	-0.619455875	0.535616082	0.6439154
BB_I21	NA	NA	147.7511803	-0.18314354	0.231821894	-0.790018306	0.429517077	0.539799369
BB_I22	NA	NA	102.7030338	0.076660136	0.236125164	0.324658899	0.745439245	0.820357762
BB_I26	NA	NA	30.47932591	1.262850413	0.46774459	2.699871767	0.006936621	0.017132932
BB_I29	NA	NA	361.7815198	0.712553993	0.251391258	2.834442212	0.004590576	0.011992081
BB_I34	NA	NA	71.59060979	1.395957086	0.481471861	2.899353419	0.003739331	0.010027513
BB_I36	NA	NA	40.63664246	0.336778444	0.466166735	0.722442033	0.470022752	0.579371385
BB_I38	NA	NA	55.63787548	-0.578777725	0.496007279	-1.166873452	0.243261478	0.341137228
BB_I39	NA	NA	19.25305556	-0.151246877	0.562578684	-0.26884573	0.788048401	0.850859161
BB_I41	NA	NA	27.46976693	-0.356138916	0.527060064	-0.675708407	0.499225797	0.610216463
BB_I42	NA	NA	219.6861319	1.526236851	0.197671905	7.721061062	1.15E-14	2.17E-13
BB_J0056	NA	NA	9.385895686	2.656238743	0.903399242	2.940271167	0.003279251	0.008902761
BB_J0058	NA	NA	15.41214406	0.244419538	0.670602734	0.364477396	0.71550155	0.794732914
BB_J02a	NA	NA	84.75497814	1.939555907	0.403814892	4.803081675	1.56E-06	8.66E-06
BB_J08	NA	NA	2365.837888	0.039872739	0.139044341	0.286762761	0.774293978	0.842934787
BB_J09	NA	NA	1095.775817	-1.310339327	0.21921604	-5.977387991	2.27E-09	2.00E-08
BB_J11	NA	NA	13.0511156	0.956968754	0.743830587	1.286541277	0.198254223	0.292703426
BB_J13	NA	NA	67.16253272	2.101451673	0.409558908	5.131012008	2.88E-07	1.82E-06
BB_J16	NA	NA	82.04220598	0.076206882	0.307897978	0.247506925	0.804515933	0.864377707
BB_J17	NA	NA	92.81149084	0.79013523	0.331224548	2.385497198	0.017056052	0.036982925
BB_J18	NA	NA	44.70785929	-0.134013379	0.332570132	-0.402962762	0.686975619	0.771526464
BB_J19	NA	NA	260.4207728	0.03786288	0.221517025	0.17092537	0.864282448	0.90419358
BB_J23	NA	NA	522.0146575	2.341304396	0.188943152	12.39158109	2.90E-35	2.01E-33
BB_J24	NA	NA	198.2598295	1.487052964	0.233765511	6.361301786	2.00E-10	2.12E-09
BB_J25	NA	NA	107.0409346	1.783510126	0.272997835	6.533055936	6.44E-11	7.49E-10
BB_J26	NA	NA	116.0893651	1.795933809	0.316567426	5.673147841	1.40E-08	1.12E-07
BB_J27	NA	NA	282.7454399	1.023966215	0.253565225	4.038275412	5.38E-05	0.000230466
BB_J28	NA	NA	135.4811552	1.39031879	0.296955505	4.681909464	2.84E-06	1.52E-05
BB_J29	NA	NA	32.0434664	1.26908406	0.500801901	2.534103918	0.011273529	0.026079961
BB_J31	NA	NA	48.7961363	1.617229666	0.327384606	4.939846393	7.82E-07	4.55E-06
BB_J34	NA	NA	767.1561472	-0.365664775	0.152520759	-2.397475448	0.016508487	0.036095702
BB_J36	NA	NA	592.2090737	0.378568039	0.1696416	2.23157551	0.025643032	0.052648349
BB_J37	NA	NA	41.39194282	1.142909688	0.476718406	2.397452403	0.016509526	0.036095702
BB_J41	NA	NA	68.07279349	-2.30987514	0.439068091	-5.260858596	1.43E-07	9.71E-07
BB_J42	NA	NA	4.360350994	1.61444846	1.210316433	1.333906089	0.182234636	0.271910148
BB_J43	NA	NA	10.33290098	1.338094123	0.757386254	1.766726179	0.077274097	0.13244669
BB_J45	NA	NA	31.17305107	1.936337563	0.482415127	4.01384089	5.97E-05	0.000251592
BB_J46	NA	NA	40.74655639	2.020720379	0.390920674	5.169131527	2.35E-07	1.51E-06
BB_J47	NA	NA	129.1140724	1.533117021	0.288032248	5.322726987	1.02E-07	7.03E-07
BB_J48	NA	NA	230.5853126	1.567524826	0.198054245	7.914623742	2.48E-15	5.09E-14
BB_K0058	NA	NA	220.7213022	2.153975158	0.261754588	8.228987206	1.89E-16	4.07E-15
BB_K0059	NA	NA	21.52089396	2.059684151	0.669676618	3.075639935	0.002100513	0.00603955
BB_K01	NA	NA	771.950713	-0.888411028	0.253273029	-3.507720626	0.000451963	0.001575278
BB_K07	NA	NA	158.5701466	1.618564051	0.258749122	6.255341229	3.97E-10	4.04E-09
BB_K09	NA	NA	16.38842841	2.196050795	0.784300953	2.800010362	0.005110097	0.013038188
BB_K13	NA	NA	2238.71289	0.324483519	0.161177379	2.013207573	0.044092797	0.083124727
BB_K15	NA	NA	1119.679428	0.422507911	0.210023209	2.011720105	0.04424945	0.083300541
BB_K17	NA	NA	887.7114422	1.178363198	0.138493158	8.508457876	1.76E-17	4.21E-16
BB_K19	NA	NA	113.1601283	0.816156518	0.325985544	2.503658624	0.012291657	0.028138044
BB_K21	NA	NA	406.7676044	1.484756293	0.167236948	8.878159451	6.80E-19	1.90E-17
BB_K22	NA	NA	27.0788479	0.838035271	0.50412892	1.662343177	0.096443985	0.160414426
BB_K23	NA	NA	234.5423507	0.844667051	0.175906548	4.801794262	1.57E-06	8.68E-06
BB_K24	NA	NA	114.6502837	0.729287361	0.257925391	2.827512862	0.004691113	0.01220757
BB_K32	NA	NA	633.6585969	3.062039557	0.190626071	16.06306807	4.63E-58	1.44E-55
BB_K33	NA	NA	3.698972038	0.696246103	1.121562204	0.620782424	0.534742789	0.643454236
BB_K34	NA	NA	29.43803362	-0.056331974	0.585808362	-0.096161095	0.923392629	0.947180261
BB_K35	NA	NA	170.9232917	1.099867843	0.239871417	4.585239276	4.53E-06	2.33E-05
BB_K40	NA	NA	576.2332197	1.102873632	0.239006673	4.614405179	3.94E-06	2.05E-05
BB_K41	NA	NA	43.62445242	1.667990235	0.478104171	3.488759012	0.000485268	0.001673603
BB_K42	NA	NA	23.12495573	2.21519151	0.576596114	3.84184259	0.000122114	0.000481856
BB_K45	NA	NA	3026.2824	1.682030573	0.220103791	7.641988185	2.14E-14	3.71E-13
BB_K47	NA	NA	349.8856226	0.378674787	0.198696772	1.905792343	0.056677153	0.102439861
BB_K48	NA	NA	219.86553	1.993911974	0.217534437	9.16596011	4.91E-20	1.54E-18
BB_K49	NA	NA	344.3804791	0.385699117	0.208421237	1.85057493	0.064230729	0.113135627
BB_K50	NA	NA	427.9481619	0.089965077	0.175274128	0.513282126	0.607753985	0.699289611
BB_K52	NA	NA	86.0263552	-0.394768073	0.286791866	-1.376496756	0.168667891	0.255333651
BB_K53	NA	NA	499.2264283	2.020789486	0.167840592	12.03993302	2.19E-33	1.37E-31
BB_K54	NA	NA	28.98713228	0.692605136	0.428665515	1.615723943	0.106154012	0.173923157
BB_L01	NA	NA	0	NA	NA	NA	NA	NA
BB_L02	NA	NA	0	NA	NA	NA	NA	NA
BB_L03	NA	NA	0	NA	NA	NA	NA	NA
BB_L04	NA	NA	0	NA	NA	NA	NA	NA
BB_L06	NA	NA	0	NA	NA	NA	NA	NA
BB_L07	NA	NA	0	NA	NA	NA	NA	NA
BB_L08	NA	NA	0	NA	NA	NA	NA	NA
BB_L09	NA	NA	0	NA	NA	NA	NA	NA
BB_L10	NA	NA	0	NA	NA	NA	NA	NA
BB_L11	NA	NA	0	NA	NA	NA	NA	NA
BB_L12	NA	NA	0	NA	NA	NA	NA	NA
BB_L13	NA	NA	0	NA	NA	NA	NA	NA
BB_L14	NA	NA	0	NA	NA	NA	NA	NA
BB_L15	NA	NA	0	NA	NA	NA	NA	NA
BB_L16	NA	NA	0	NA	NA	NA	NA	NA
BB_L17	NA	NA	0	NA	NA	NA	NA	NA
BB_L18	NA	NA	0	NA	NA	NA	NA	NA
BB_L19	NA	NA	29.85486881	0.056410021	0.437461837	0.128948439	0.897398448	0.925574223
BB_L20	NA	NA	69.46970543	0.146104405	0.406436044	0.359476989	0.719238289	0.798208709
BB_L21	NA	NA	0	NA	NA	NA	NA	NA
BB_L22	NA	NA	0	NA	NA	NA	NA	NA
BB_L23	NA	NA	0	NA	NA	NA	NA	NA
BB_L24	NA	NA	0	NA	NA	NA	NA	NA
BB_L25	NA	NA	1.798648766	1.387515728	2.09704843	0.661651733	0.508194445	0.618303241
BB_L26	NA	NA	33.76384316	0.199601521	0.481659751	0.414403572	0.678578573	0.763400895
BB_L27	NA	NA	167.3611685	1.323676205	0.275425815	4.805926427	1.54E-06	8.58E-06
BB_L28	NA	NA	120.1552171	1.651915681	0.256672795	6.43588145	1.23E-10	1.34E-09
BB_L29	NA	NA	31.13221605	0.983392571	0.457960253	2.147331707	0.031766883	0.063825206
BB_L30	NA	NA	125.5659933	-0.229980857	0.230129632	-0.999353514	0.317623471	0.421147568
BB_L31	NA	NA	21.90887563	-0.096567217	0.542444714	-0.178022229	0.858705518	0.901229274
BB_L32	NA	NA	128.9533201	0.018737466	0.259448796	0.072220285	0.942426602	0.96219779
BB_L35	NA	NA	84.56336084	-0.331959002	0.270433815	-1.227505524	0.219632647	0.314034057
BB_L36	NA	NA	42.63940924	1.547067897	0.505188901	3.062355275	0.002196026	0.006272997
BB_L37	NA	NA	0	NA	NA	NA	NA	NA
BB_L38	NA	NA	1.410895255	2.525974953	2.09333557	1.206674644	0.227557468	0.323955052
BB_L39	NA	NA	0	NA	NA	NA	NA	NA
BB_L40	NA	NA	0	NA	NA	NA	NA	NA
BB_L41	NA	NA	0.833801965	1.512354281	2.507195671	0.603205525	0.546371973	0.650304621
BB_L42	NA	NA	0	NA	NA	NA	NA	NA
BB_L43	NA	NA	6.592499796	1.336863175	1.065454279	1.254735375	0.209574839	0.304955917
BB_M01	NA	NA	15.7420968	1.155441866	0.769412714	1.501719227	0.133169636	0.209771907
BB_M02	NA	NA	19.93434672	1.780238304	0.651966834	2.730565745	0.006322572	0.015848481
BB_M03	NA	NA	4.460824306	-0.346529117	1.306243913	-0.265286685	0.790788621	0.851718236
BB_M04	NA	NA	21.82430434	1.301940933	0.568835286	2.288783706	0.022091923	0.046446058
BB_M05	NA	NA	11.14209238	0.536567273	0.897364507	0.597936812	0.549882096	0.651528471
BB_M06	NA	NA	5.156832203	3.727212063	1.587965475	2.347161901	0.018917033	0.040615982
BB_M07	NA	NA	4.957891719	0.884864392	1.461720481	0.60535814	0.544941058	0.650304621
BB_M08	NA	NA	0	NA	NA	NA	NA	NA
BB_M09	NA	NA	1.296351637	2.341561953	2.528408035	0.926101294	0.354393342	0.461062229
BB_M10	NA	NA	15.09990476	1.467033595	0.718526957	2.041723809	0.041178936	0.079081902
BB_M11	NA	NA	13.89403623	1.652246798	0.835988308	1.976399408	0.048109559	0.08941437
BB_M12	NA	NA	0	NA	NA	NA	NA	NA
BB_M13	NA	NA	0	NA	NA	NA	NA	NA
BB_M14	NA	NA	22.4107441	1.45755031	0.89135129	1.635214226	0.102004147	0.16838373
BB_M15	NA	NA	125.943643	1.385682716	0.380404657	3.64265445	0.000269841	0.000979478
BB_M16	NA	NA	2.883368812	-0.148946674	1.353103612	-0.110077804	0.912347671	0.938047605
BB_M17	NA	NA	5.8981981	1.820067361	1.413891834	1.287274824	0.197998516	0.292654724
BB_M18	NA	NA	14.93074392	0.681597399	0.766274078	0.889495572	0.373736802	0.480226782
BB_M19	NA	NA	0	NA	NA	NA	NA	NA
BB_M20	NA	NA	2.220259966	2.46977567	1.730934496	1.426845254	0.153624504	0.234179348
BB_M21	NA	NA	3.406766001	-0.061376375	1.589255846	-0.038619569	0.9691937	0.979631171
BB_M23	NA	NA	1.899033217	1.632445321	1.689716714	0.96610592	0.333991182	0.440626921
BB_M24	NA	NA	8.83604536	1.038332978	0.967624256	1.073074565	0.283237662	0.382895358
BB_M25	NA	NA	0	NA	NA	NA	NA	NA
BB_M26	NA	NA	57.16549406	0.972285182	0.375906376	2.58650889	0.009695367	0.023121075
BB_M27	NA	NA	30.27176389	2.765607511	0.511112669	5.410954723	6.27E-08	4.48E-07
BB_M28	NA	NA	182.9695918	3.778176342	0.237137013	15.93246152	3.77E-57	7.08E-55
BB_M29	NA	NA	35.3636583	1.492293127	0.507675224	2.939464166	0.003287803	0.008907573
BB_M30	NA	NA	109.5690972	0.180052945	0.291928014	0.616771726	0.537385303	0.644522849
BB_M31	NA	NA	30.79483637	-0.33975559	0.405480485	-0.837908612	0.402082032	0.509976631
BB_M32	NA	NA	63.30825222	0.017210789	0.311144696	0.055314423	0.955887972	0.970662129
BB_M33	NA	NA	48.49499197	-0.446483697	0.480172162	-0.929840863	0.352453485	0.458992943
BB_M34	NA	NA	52.80417252	0.083831671	0.334298383	0.250769001	0.80199271	0.862371866
BB_M35	NA	NA	70.26102115	2.978178051	0.491399517	6.060604355	1.36E-09	1.27E-08
BB_M36	NA	NA	11.23748345	1.78625176	0.780222497	2.289413297	0.02205535	0.046443478
BB_M37	NA	NA	3.38896518	4.058771483	1.580240769	2.568451316	0.010215406	0.02398023
BB_M38	NA	NA	173.2644597	2.462011451	0.240683804	10.22923608	1.47E-24	5.67E-23
BB_M39	NA	NA	41.2430941	1.791419643	0.517426192	3.462174257	0.00053583	0.001814641
BB_M41	NA	NA	91.58802637	2.079695665	0.428716379	4.850982531	1.23E-06	6.90E-06
BB_M42	NA	NA	28.03442718	3.001013795	0.662809964	4.527713763	5.96E-06	3.01E-05
BB_N01	NA	NA	52.56306848	1.09616445	0.39856322	2.750290029	0.005954254	0.015045941
BB_N02	NA	NA	84.44075154	1.297427973	0.461978067	2.808418981	0.004978541	0.012727242
BB_N03	NA	NA	42.36979062	1.516668775	0.517798164	2.929073296	0.003399742	0.009173022
BB_N04	NA	NA	31.65802746	0.488022619	0.537066804	0.908681407	0.363518321	0.470998251
BB_N07	NA	NA	20.08884689	0.867259481	0.72026565	1.204082801	0.228557577	0.324675304
BB_N08	NA	NA	0.098855794	0.615350219	4.080455872	0.150804282	0.880130108	0.912778976
BB_N09	NA	NA	6.808311098	2.024583541	1.082859206	1.869664616	0.061530406	0.109405891
BB_N10	NA	NA	5.076558937	2.45518389	1.270480253	1.932484889	0.053299685	0.097271926
BB_N12	NA	NA	7.464492027	1.761331516	1.173278466	1.501205014	0.133302544	0.209771907
BB_N14	NA	NA	1.389952485	0.615345362	2.203146367	0.279302987	0.780012314	0.844959753
BB_N15	NA	NA	80.40479484	1.496073809	0.449679401	3.326978741	0.000877931	0.002773079
BB_N17	NA	NA	15.83265107	1.33827174	0.711224307	1.88164511	0.059884217	0.106912855
BB_N19	NA	NA	71.7087523	1.446961348	0.402436087	3.595505955	0.000323762	0.00115919
BB_N20	NA	NA	79.6327516	1.300856009	0.30242334	4.301440517	1.70E-05	7.94E-05
BB_N21	NA	NA	14.73632447	2.778661606	0.837079065	3.319473301	0.000901874	0.002835078
BB_N22	NA	NA	70.75745158	2.054191487	0.391854511	5.24223004	1.59E-07	1.06E-06
BB_N23	NA	NA	5.619892074	0.30064305	1.126776279	0.266816985	0.789610076	0.851598905
BB_N24	NA	NA	0.093676603	0.615350219	4.080455872	0.150804282	0.880130108	0.912778976
BB_N25	NA	NA	2.055774988	3.051710478	1.826465306	1.670828605	0.094755537	0.15820683
BB_N26	NA	NA	13.81857135	0.806926026	0.740845784	1.089195678	0.276067604	0.376299618
BB_N27	NA	NA	76.98176995	1.578661243	0.293860483	5.372145393	7.78E-08	5.50E-07
BB_N28	NA	NA	138.74231	1.98261385	0.325963884	6.082311406	1.18E-09	1.14E-08
BB_N30	NA	NA	67.49093167	0.343033066	0.32424371	1.057948253	0.290079035	0.390937284
BB_N31	NA	NA	54.45711245	0.490644308	0.334866761	1.465192622	0.142868372	0.221639954
BB_N32	NA	NA	55.12654528	-0.17825481	0.324176786	-0.549869137	0.582409134	0.679649735
BB_N33	NA	NA	35.03661211	-1.289563768	0.395383051	-3.261555507	0.001108027	0.003401748
BB_N34	NA	NA	20.0060258	-0.810413466	0.569920993	-1.421975109	0.155033477	0.23578008
BB_N35	NA	NA	33.2726571	1.485841449	0.480637872	3.09139486	0.001992185	0.005765928
BB_N36	NA	NA	35.01722602	2.071396437	0.500748055	4.136604062	3.52E-05	0.000155424
BB_N38	NA	NA	89.77897888	1.062256114	0.334717263	3.173592259	0.00150565	0.004486224
BB_N39	NA	NA	271.0067202	1.416110241	0.331168342	4.276103904	1.90E-05	8.71E-05
BB_N41	NA	NA	59.94813274	1.498754744	0.435245405	3.44347057	0.000574299	0.001920176
BB_N42	NA	NA	85.92036518	1.705920232	0.45877499	3.718424654	0.000200469	0.000746222
BB_N43	NA	NA	43.88138444	1.54381332	0.504611503	3.059409687	0.002217736	0.00628444
BB_O01	NA	NA	89.66716788	0.647185078	0.317127756	2.040770844	0.04127361	0.079081902
BB_O02	NA	NA	15.78043017	0.022210947	0.813700106	0.027296232	0.978223462	0.983462608
BB_O03	NA	NA	0	NA	NA	NA	NA	NA
BB_O04	NA	NA	38.2760706	2.757193575	0.629489134	4.380049513	1.19E-05	5.69E-05
BB_O05	NA	NA	6.030844432	0.796734843	1.026105299	0.776464992	0.437474483	0.546947166
BB_O06	NA	NA	45.18005692	0.695099514	0.518440419	1.340751006	0.180001308	0.269386923
BB_O07	NA	NA	2.857739972	2.902280067	1.864366159	1.556711407	0.119539019	0.192022336
BB_O08	NA	NA	0	NA	NA	NA	NA	NA
BB_O09	NA	NA	2.40813476	2.034190583	1.595329609	1.275091098	0.202277	0.296312127
BB_O10	NA	NA	11.41021166	0.979729759	0.778344968	1.258734622	0.208126202	0.303527002
BB_O11	NA	NA	18.40015056	0.032799309	0.564452972	0.058108133	0.953662496	0.969901331
BB_O12	NA	NA	30.10810744	1.321383698	0.591793482	2.232845982	0.025559103	0.052558155
BB_O13	NA	NA	32.4761045	1.502796672	0.565115639	2.659272842	0.007830952	0.018915203
BB_O14	NA	NA	3.831082415	2.028892928	1.585580938	1.279589631	0.200689498	0.294643576
BB_O15	NA	NA	129.8029354	1.347713156	0.356655663	3.778751593	0.000157617	0.000603814
BB_O16	NA	NA	54.49054721	1.375587783	0.395831437	3.475185785	0.0005105	0.001740859
BB_O17	NA	NA	118.1162641	1.708869321	0.383503829	4.455938097	8.35E-06	4.13E-05
BB_O18	NA	NA	28.72678956	1.209456942	0.541202907	2.23475692	0.025433312	0.052416158
BB_O19	NA	NA	82.44046036	0.479124614	0.36888498	1.29884555	0.193996939	0.288036133
BB_O20	NA	NA	160.0983197	1.094412842	0.253681093	4.314128538	1.60E-05	7.52E-05
BB_O21	NA	NA	14.64641914	0.993553089	0.796383999	1.247580427	0.21218475	0.307398855
BB_O22	NA	NA	0	NA	NA	NA	NA	NA
BB_O23	NA	NA	0	NA	NA	NA	NA	NA
BB_O24	NA	NA	19.52822816	0.736608366	0.623065323	1.182232969	0.237113274	0.334658263
BB_O25	NA	NA	2.646009	-2.198185719	2.017335781	-1.089647911	0.27586827	0.376299618
BB_O26	NA	NA	21.83968601	1.889410334	0.664664549	2.842652489	0.004473982	0.011710782
BB_O27	NA	NA	119.5793209	1.462856617	0.311496412	4.696223011	2.65E-06	1.43E-05
BB_O28	NA	NA	153.6818003	1.890454598	0.29364867	6.437810873	1.21E-10	1.34E-09
BB_O29	NA	NA	54.33158201	1.989282964	0.407686183	4.879446611	1.06E-06	6.05E-06
BB_O30	NA	NA	31.27042037	0.121340258	0.478065813	0.253814966	0.79963851	0.860544638
BB_O31	NA	NA	26.78611513	-0.419726784	0.488614286	-0.859014555	0.390332486	0.497475156
BB_O32	NA	NA	51.32338661	-0.076794996	0.328804509	-0.233558222	0.815327965	0.871252343
BB_O33	NA	NA	47.47146468	0.047624844	0.391840312	0.121541462	0.903262177	0.930891373
BB_O34	NA	NA	19.27757383	-0.592812794	0.635205701	-0.933261135	0.350685156	0.458507757
BB_O35	NA	NA	0.88135458	3.244066389	2.242642002	1.446537783	0.148026423	0.227759624
BB_O36	NA	NA	12.45950517	3.191881181	1.02740598	3.106737983	0.00189164	0.005499148
BB_O37	NA	NA	0	NA	NA	NA	NA	NA
BB_O38	NA	NA	4.530915718	0.97647472	1.032550262	0.945692191	0.344305607	0.451514538
BB_O39	NA	NA	121.1199056	2.59039081	0.427739587	6.055999697	1.40E-09	1.30E-08
BB_O40	NA	NA	271.3985549	3.338235289	0.290503496	11.4912052	1.46E-30	8.00E-29
BB_O41	NA	NA	0	NA	NA	NA	NA	NA
BB_O42	NA	NA	35.35008649	1.153486369	0.457620713	2.520616604	0.011714942	0.026958727
BB_O43	NA	NA	97.0327508	2.457604701	0.374589864	6.560788042	5.35E-11	6.28E-10
BB_O44	NA	NA	102.0814147	1.792735502	0.35109253	5.10616247	3.29E-07	2.05E-06
BB_P01	NA	NA	0	NA	NA	NA	NA	NA
BB_P02	NA	NA	0	NA	NA	NA	NA	NA
BB_P03	NA	NA	0	NA	NA	NA	NA	NA
BB_P04	NA	NA	0	NA	NA	NA	NA	NA
BB_P06	NA	NA	0	NA	NA	NA	NA	NA
BB_P07	NA	NA	0	NA	NA	NA	NA	NA
BB_P08	NA	NA	0	NA	NA	NA	NA	NA
BB_P09	NA	NA	0	NA	NA	NA	NA	NA
BB_P10	NA	NA	0	NA	NA	NA	NA	NA
BB_P11	NA	NA	0	NA	NA	NA	NA	NA
BB_P12	NA	NA	0	NA	NA	NA	NA	NA
BB_P13	NA	NA	0	NA	NA	NA	NA	NA
BB_P14	NA	NA	0	NA	NA	NA	NA	NA
BB_P15	NA	NA	0	NA	NA	NA	NA	NA
BB_P16	NA	NA	0	NA	NA	NA	NA	NA
BB_P17	NA	NA	0	NA	NA	NA	NA	NA
BB_P18	NA	NA	0	NA	NA	NA	NA	NA
BB_P19	NA	NA	0	NA	NA	NA	NA	NA
BB_P20	NA	NA	0	NA	NA	NA	NA	NA
BB_P21	NA	NA	0	NA	NA	NA	NA	NA
BB_P22	NA	NA	0	NA	NA	NA	NA	NA
BB_P23	NA	NA	0	NA	NA	NA	NA	NA
BB_P24	NA	NA	0	NA	NA	NA	NA	NA
BB_P25	NA	NA	2.451947556	0.567641696	1.988064086	0.285524848	0.77524207	0.843139313
BB_P26	NA	NA	158.4703221	0.339001698	0.272240325	1.245229551	0.213047383	0.307631057
BB_P27	NA	NA	32.98350634	3.442471018	0.482968685	7.127731316	1.02E-12	1.36E-11
BB_P28	NA	NA	174.1729269	3.808875438	0.279468919	13.62897691	2.69E-42	2.95E-40
BB_P29	NA	NA	8.260157962	1.928700866	0.922290716	2.09120707	0.036509506	0.071709254
BB_P30	NA	NA	44.83235979	-0.336567066	0.349400447	-0.963270278	0.335411905	0.442057415
BB_P31	NA	NA	76.34798869	-1.019125579	0.28917644	-3.524234478	0.000424708	0.001492157
BB_P32	NA	NA	74.92183015	-1.25591229	0.275252094	-4.562771067	5.05E-06	2.56E-05
BB_P33	NA	NA	109.8589494	-1.396760944	0.241295686	-5.78858647	7.10E-09	5.79E-08
BB_P34	NA	NA	211.0162119	-0.971874657	0.255357779	-3.805933234	0.00014127	0.000547579
BB_P35	NA	NA	61.76808427	2.654564606	0.406586807	6.52890001	6.63E-11	7.64E-10
BB_P36	NA	NA	22.30623484	1.830998316	0.589192253	3.107641532	0.001885867	0.00549452
BB_P37	NA	NA	1.491240433	0.615345711	2.202023282	0.279445597	0.779902883	0.844959753
BB_P38	NA	NA	0	NA	NA	NA	NA	NA
BB_P39	NA	NA	0	NA	NA	NA	NA	NA
BB_P40	NA	NA	0	NA	NA	NA	NA	NA
BB_P41	NA	NA	0	NA	NA	NA	NA	NA
BB_P42	NA	NA	0.114827333	1.577106877	4.080455872	0.386502618	0.699124464	0.781829401
BB_Q0091	NA	NA	3.877121039	2.514257591	1.478435404	1.700620524	0.089014268	0.149380265
BB_Q03	NA	NA	78.08226573	1.479711998	0.285384338	5.1849797	2.16E-07	1.40E-06
BB_Q05	NA	NA	165.3875682	1.192088881	0.367352104	3.245085212	0.001174155	0.00356314
BB_Q06	NA	NA	741.9830394	0.037967756	0.205293994	0.184943335	0.853273481	0.897679227
BB_Q07	NA	NA	124.7277182	1.316338203	0.24236279	5.431271869	5.60E-08	4.04E-07
BB_Q08	NA	NA	57.22913404	1.795744231	0.434790978	4.130132227	3.63E-05	0.00015933
BB_Q09	NA	NA	43.3939677	0.923130709	0.466758628	1.977747499	0.047957199	0.089384056
BB_Q12	NA	NA	3.984070021	-0.903629276	1.673193691	-0.540062565	0.589153886	0.684481173
BB_Q13	NA	NA	2.632763072	3.265697421	1.958340967	1.667583672	0.095398402	0.159078046
BB_Q14	NA	NA	4.936543137	2.792051574	1.370858622	2.036717376	0.041678372	0.079716712
BB_Q15	NA	NA	0.192532397	0.615356613	4.080455872	0.150805849	0.880128872	0.912778976
BB_Q17	NA	NA	17.54060269	0.9302278	0.725791589	1.281673436	0.199957227	0.293896864
BB_Q18	NA	NA	54.70553497	1.286975381	0.38280028	3.362002195	0.000773795	0.002461905
BB_Q19	NA	NA	31.34284584	2.088953727	0.642249748	3.252556707	0.001143718	0.003478808
BB_Q20	NA	NA	3.143934948	1.954524432	1.756414285	1.11279238	0.265797609	0.365332697
BB_Q21	NA	NA	0	NA	NA	NA	NA	NA
BB_Q22	NA	NA	98.57394988	1.682585688	0.446695442	3.76674022	0.000165393	0.000624501
BB_Q23	NA	NA	6.622024926	-0.199136706	0.966702831	-0.205995782	0.836794206	0.885304015
BB_Q24	NA	NA	18.03000166	0.808003204	0.648276052	1.246387556	0.212622148	0.307411019
